
🐼丨央视频道,#genre#
贺岁影院,http://txtest-xp2p.p2p.huya.com/src/1524418118-1524418118-6547325962239868928-3048959692-10057-A-0-1.xs$高清1080P
电影大片,http://txtest-xp2p.p2p.huya.com/src/1448738174-1448738174-6222283077796757504-2847699112-10057-A-0-1.xs$高清1080P
仙侠玄幻,http://txtest-xp2p.p2p.huya.com/src/1423787882-1423787882-6115122389631107072-2847699220-10057-A-0-1.xs$高清1080P
豆瓣高分,http://wtv.weetai.cn/iptv/2022/tyzb04.php?id=1800558$高清1080P
高分经典http://wtv.weetai.cn/iptv/2022/tyzb09.php?id=6079455$高清1080P
金马影院,http://hpull.kktv8.com/livekktv/128600025/playlist.m3u8$高清1080P
军旅剧场,http://39.134.66.66/PLTV/88888888/224/3221225560/index.m3u8$高清1080P
军旅剧场,http://39.135.138.59:18890/PLTV/88888910/224/3221225669/index.m3u8$高清1080P
云上电影,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625703337/zmid$高清720P
古装电影,http://txtest-xp2p.p2p.huya.com/src/1394575562-1394575562-5989656430590820352-2789274580-10057-A-0-1.xs$高清1080P
喜剧影院,http://txtest-xp2p.p2p.huya.com/src/1524434089-1524434089-6547394557162553344-3048991634-10057-A-0-1.xs$高清1080P
喜剧电影,http://txtest-xp2p.p2p.huya.com/src/1423787843-1423787843-6115122222127382528-2847699142-10057-A-0-1.xs$高清1080P
盗墓电影,http://txtest-xp2p.p2p.huya.com/src/1423782085-1423782085-6115097491705692160-2847687626-10057-A-0-1.xs$高清1080P
周润发,http://txtest-xp2p.p2p.huya.com/src/1394565192-1394565192-5989611891779960832-2789253840-10057-A-0-1.xs$高清1080P
刘德华,http://121.51.249.48/tx.hls.huya.com/src/1394575547-1394575547-5989656366166310912-2789274550-10057-A-0-1.m3u8$高清1080P
刘德华,http://121.51.249.48/tx.hls.huya.com/src/1394575547-1394575547-5989656366166310912-2789274550-10057-A-0-1.m3u8$高清1080P
古天乐,http://112.74.200.9:88/tv000000/m3u8.php?/migu/627198610/zmid$高清1080P
成龙,http://txtest-xp2p.p2p.huya.com/src/1394565191-1394565191-5989611887484993536-2789253838-10057-A-0-1.xs$高清1080P
成龙,http://121.51.249.48/tx.hls.huya.com/src/1394565191-1394565191-5989611887484993536-2789253838-10057-A-0-1.m3u8$高清1080P
甄子丹,http://txtest-xp2p.p2p.huya.com/src/1423787820-1423787820-6115122123343134720-2847699096-10057-A-0-1.xs$高清1080P
李连杰,http://txtest-xp2p.p2p.huya.com/src/1394565196-1394565196-5989611908959830016-2789253848-10057-A-0-1.xs$高清1080P
洪金宝,http://txtest-xp2p.p2p.huya.com/src/73821423-73821423-317060597529182208-2710090468-10057-A-0-1.xs$高清1080P
郭富城,http://txtest-xp2p.p2p.huya.com/src/1449698962-1449698962-6226409630835146752-2789274564-10057-A-0-1.xs$高清1080P
王晶,http://txtest-xp2p.p2p.huya.com:80/src/1524434111-1524434111-6547394651651833856-3048991678-10057-A-0-1.xs$高清1080P
周星驰,http://121.51.249.48/tx.hls.huya.com/src/1394575534-1394575534-5989656310331736064-2789274524-10057-A-0-1.m3u8$高清1080P
周星驰,http://txtest-xp2p.p2p.huya.com/src/1250011-1250011-5368756364640256-2777036638-10057-A-0-1.xs
$高清1080P
沈腾,http://txtest-xp2p.p2p.huya.com/src/1524418085-1524418085-6547325820505948160-3048959626-10057-A-0-1.xs$高清1080P
刘家辉,http://txtest-xp2p.p2p.huya.com/src/1449584124-1449584124-6225916405380808704-2847687586-10057-A-0-1.xs$高清1080P
林正英,http://txtest-xp2p.p2p.huya.com/src/1394575543-1394575543-5989656348986441728-2789274542-10057-A-0-1.xs$高清720P
吴孟达,http://txtest-xp2p.p2p.huya.com/src/1388457235-1388457235-5963378416219586560-2777037926-10057-A-0-1.xs$高清1080P
林青霞,http://txtest-xp2p.p2p.huya.com/src/1423782080-1423782080-6115097470230855680-2847687616-10057-A-0-1.xs$高清1080P
黄渤,http://txtest-xp2p.p2p.huya.com/src/1449698962-1449698962-6226409630835146752-2789274564-10057-A-0-1.xs$高清1080P

🕹丨英雄联盟,#genre#

全球总决赛,https://f23ebb0f099cbdddd559aabd5230c773.v.smtcdns.net/37055.liveplay.myqcloud.com/live/198183848_1500p.m3u8?dispatch_from=ztc9.114.2.180&utime=1664566475569_2
全球总决赛,https://3a28b0bb7b58fe2f6c6d2348718d2827.v.smtcdns.net/37055.liveplay.myqcloud.com/live/198183848_1500p.m3u8?dispatch_from=ztc9.114.2.168&utime=1664568905407_4
全球总决赛,https://3a28b0bb7b58fe2f6c6d2348718d2827.v.smtcdns.net/37055.liveplay.myqcloud.com/live/198183848_1500p.m3u8?dispatch_from=ztc100.112.158.100&utime=1664569034416_1

🕹丨斗鱼直播,#genre#

斗鱼·大司马,http://120.240.101.16/akm-tct.douyucdn.cn/live/606118r6n9kQ9krJ.flv?uuid=&svr_type=live_oc&tencent_test_client_ip=120.231.181.230&dispatch_from=ztc9.114.2.239&utime=1664608428717_1
斗鱼·PDD,http://183.232.189.39/akm-tct.douyucdn.cn/live/101rmiG59gQefhGE.flv?uuid=&svr_type=live_oc&tencent_test_client_ip=120.231.181.230&dispatch_from=ztc9.107.138.245&utime=1664608282125_3
斗鱼·一条小团团,http://akm-tct.douyucdn.cn/live/4615502rhr3bB3R7.flv?uuid=
斗鱼·骚白,http://akm-tct.douyucdn.cn/live/911rsaobai.flv?uuid=
斗鱼·寅子,http://akm-tct.douyucdn.cn/live/71415ryinzitv.flv?uuid=
斗鱼·呆妹儿,http://akm-tct.douyucdn.cn/live/2947432ruMNCMRA9.flv?uuid=
斗鱼·洞主,http://akm-tct.douyucdn.cn/live/138243rxRx2mY3Pe.flv?uuid=
斗鱼·东北大鹌鹑,http://akm-tct.douyucdn.cn/live/96291rTepATkFCNz.flv?uuid=
斗鱼·旭旭宝宝,http://akm-tct.douyucdn.cn/live/99999rVxnox9EBe2.flv?uuid=

🕹丨虎牙直播,#genre#
全球总决赛,http://txtest-xp2p.p2p.huya.com/src/78941969-2559461593-10992803837303062528-2693342886-10057-A-0-1-imgplus.xs
虎牙·张大仙,http://txtest-xp2p.p2p.huya.com/src/1259515661837-1259515661837-4682562792811659264-2519031447130-10057-A-0-1-imgplus.xs
虎牙·卡尔,http://txtest-xp2p.p2p.huya.com/src/367138632-367138632-1576848417538179072-734400720-10057-A-0-1-imgplus.xs

🕹丨哔哩哔哩,#genre#
测试,https://d1--ov-gotcha07.bilivideo.com/live-bvc/568756/live_39954026_5823846_1500.flv?expires=1664738406&len=0&oi=3664182337&pt=web&qn=0&trid=1000fece53b6f2364799b4e56ec34bbea128&sigparams=cdn,expires,len,oi,pt,qn,trid&cdn=ov-gotcha07&sign=81d128c1406f799302d55e70e77105c3&sk=a0c25008b398b32a5c516910050c7278&p2p_type=0&src=57345&sl=1&free_type=0&pp=rtmp&machinezone=jd&source=onetier&site=a9811ceb5e8ca6404cc8035d1fd2352e&order=1
